Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta,IsAutoShifting,LastManualShiftTime,SteerDirection,IsStopped
41,1746969284.901504,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,3361.82,0,-0.162,2952.63,0,49.9972,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
42,1746969284.9224255,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,3444.74,0,-0.142,2952.63,0,49.997,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
43,1746969284.942649,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,3529.25,0,-0.122,2952.63,0,49.9969,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
44,1746969284.9637816,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,3615.39,0,-0.102,2952.63,0,49.9967,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
45,1746969284.9824843,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,3703.17,0,-0.082,2952.63,0,49.9965,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
46,1746969285.0013065,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,3792.36,0,-0.062,2952.63,0,49.9964,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
47,1746969285.0212154,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,3882.92,0,-0.042,2952.63,0,49.9962,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
48,1746969285.043119,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,3974.88,0,-0.022,2952.63,0,49.996,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
49,1746969285.0840604,0.0215148,0.211392,-0.0623409,0.343068,0.0123565,4163.06,0,0.018,2952.63,0.000244141,49.9956,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
50,1746969285.1022685,0.100537,0.316619,-0.0414118,0.343168,0.0123584,1051.16,1,0.038,2952.63,0.000976563,49.9955,1,1,1.0,0.0,0.0,1,0.0,0,True,1746969281.939681,,True
