Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta,IsAutoShifting,LastManualShiftTime,SteerDirection,IsStopped
67,1746968394.0762484,0.674584,0.800737,-0.270313,0.348088,-0.0162357,1047.2,1,0.38,2952.65,0.0148926,49.9981,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
68,1746968394.0973294,0.845184,0.652332,-0.262868,0.348359,-0.0181125,1047.2,1,0.4,2952.65,0.0192871,49.9981,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
69,1746968394.1161797,1.10275,0.536415,-0.249737,0.348583,-0.0195687,1047.2,1,0.42,2952.66,0.0246582,49.998,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
70,1746968394.138179,1.23976,0.40424,-0.228197,0.348762,-0.0205081,1047.2,1,0.44,2952.66,0.03125,49.998,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
71,1746968394.1535053,1.51939,0.33046,-0.197222,0.34891,-0.0211819,1047.2,1,0.46,2952.67,0.0390625,49.998,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
72,1746968394.1779678,1.66549,0.258416,-0.173869,0.349033,-0.021581,1047.2,1,0.48,2952.68,0.0478516,49.9979,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
73,1746968394.1955805,1.97317,0.25936,-0.146921,0.349155,-0.0218957,1047.2,1,0.502,2952.69,0.059082,49.9979,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
74,1746968394.2190218,2.13475,0.184085,-0.117423,0.349252,-0.0219963,1047.2,1,0.522,2952.7,0.0705566,49.9978,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
75,1746968394.2368457,2.4066,0.204408,-0.0913184,0.34934,-0.0220349,1047.2,1,0.542,2952.71,0.083252,49.9978,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
76,1746968394.2591743,2.54535,0.201331,-0.0673195,0.349437,-0.0221608,1047.2,1,0.562,2952.73,0.0969238,49.9978,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
77,1746968394.2785962,2.86335,0.192896,-0.051188,0.349535,-0.0222805,1047.2,1,0.582,2952.74,0.112061,49.9977,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
78,1746968394.2998478,2.95692,0.206237,-0.0429678,0.349635,-0.0224388,1047.2,1,0.602,2952.76,0.12793,49.9977,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
79,1746968394.3216674,3.25177,0.210831,-0.033076,0.349739,-0.0226277,1047.2,1,0.622,2952.78,0.145264,49.9977,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
80,1746968394.338947,3.4036,0.2062,-0.0263605,0.349845,-0.0227717,1047.2,1,0.642,2952.8,0.163574,49.9976,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
81,1746968394.3573368,3.66887,0.218,-0.0331907,0.34995,-0.0229133,1047.2,1,0.662,2952.81,0.18335,49.9976,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
82,1746968394.3807936,3.79896,0.226913,-0.0364419,0.350064,-0.0231817,1047.2,1,0.682,2952.84,0.204346,49.9975,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
83,1746968394.4005957,4.08973,0.238133,-0.0364773,0.350185,-0.0235103,1047.2,1,0.702,2952.86,0.226074,49.9975,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
84,1746968394.420912,4.21722,0.241837,-0.0486362,0.350311,-0.0238174,1047.2,1,0.722,2952.88,0.249268,49.9975,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
85,1746968394.438571,4.52374,0.238652,-0.0568461,0.350438,-0.0241526,1047.2,1,0.742,2952.91,0.273438,49.9974,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
86,1746968394.4601042,4.70087,0.239283,-0.0709019,0.350568,-0.0245441,1047.2,1,0.762,2952.93,0.298828,49.9974,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
87,1746968394.4762542,4.90219,0.21818,-0.072765,0.350695,-0.0247653,1047.2,1,0.782,2952.96,0.325439,49.9974,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
88,1746968394.500663,5.07068,0.23233,-0.0906493,0.350824,-0.0250629,1047.2,1,0.802,2952.98,0.353027,49.9973,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
89,1746968394.5198143,5.34951,0.232431,-0.0910375,0.35096,-0.0253614,1047.2,1,0.822,2953.01,0.38208,49.9973,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
90,1746968394.5362613,5.57529,0.242881,-0.100548,0.351097,-0.0256465,1047.2,1,0.842,2953.04,0.412354,49.9972,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
91,1746968394.5591621,5.80964,0.227244,-0.10285,0.351241,-0.0259865,1047.2,1,0.862,2953.08,0.443604,49.9972,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
92,1746968394.579977,5.91942,0.235322,-0.11674,0.351381,-0.0261644,1047.2,1,0.882,2953.11,0.476074,49.9972,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
93,1746968394.5994174,6.17983,0.231728,-0.105625,0.351528,-0.0264714,1047.2,1,0.902,2953.14,0.509766,49.9971,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
94,1746968394.6179466,6.40416,0.237427,-0.123589,0.351675,-0.0267089,1047.2,1,0.922,2953.18,0.544678,49.9971,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
95,1746968394.6410842,6.60682,0.245877,-0.119365,0.351827,-0.0269774,1087.88,1,0.942,2953.21,0.580566,49.997,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
96,1746968394.6562521,6.81642,0.244207,-0.126386,0.351984,-0.0272344,1047.2,1,0.962,2953.25,0.61792,49.997,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
97,1746968394.6782491,6.99735,0.262769,-0.125551,0.35215,-0.0275076,1091.77,1,0.982,2953.29,0.65625,49.997,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
98,1746968394.7114186,7.19248,0.25257,-0.122627,0.352336,-0.0277947,1179.1,1,1.004,2953.33,0.699463,49.9969,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
99,1746968394.718773,7.38822,0.264952,-0.130563,0.352507,-0.0280183,1240.6,1,1.024,2953.37,0.740234,49.9969,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
100,1746968394.7387655,7.62458,0.274653,-0.125652,0.352685,-0.0282648,1272.13,1,1.044,2953.41,0.781982,49.9969,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
101,1746968394.7595036,7.89227,0.266983,-0.135753,0.352868,-0.0285957,1217.14,1,1.064,2953.46,0.824951,49.9968,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
102,1746968394.7826312,8.08034,0.276937,-0.133467,0.353055,-0.0289224,1301.15,1,1.084,2953.5,0.869385,49.9968,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
103,1746968394.8009381,8.28478,0.287972,-0.137332,0.353246,-0.0292376,1347.66,1,1.104,2953.55,0.914795,49.9967,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
104,1746968394.8223536,8.48902,0.27966,-0.141561,0.353443,-0.0295489,1274.24,1,1.124,2953.59,0.961182,49.9967,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
105,1746968394.8392816,8.67306,0.291806,-0.143914,0.353644,-0.0298265,1357.75,1,1.144,2953.64,1.00903,49.9967,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
106,1746968394.8634233,8.91724,0.28492,-0.150904,0.353848,-0.0301588,1335.56,1,1.164,2953.69,1.05786,49.9966,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
107,1746968394.8783002,9.14801,0.284921,-0.165294,0.354054,-0.0304793,1397.57,1,1.184,2953.74,1.10815,49.9966,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
108,1746968395.003737,9.36778,0.291064,-0.167024,0.354265,-0.0307987,1440.87,1,1.204,2953.79,1.15918,49.9965,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
109,1746968395.0064445,9.57224,0.290444,-0.163131,0.354481,-0.0311545,1383.45,1,1.224,2953.84,1.21167,49.9965,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
110,1746968395.0181282,9.72045,0.286024,-0.158967,0.354699,-0.0314344,1489.81,1,1.244,2953.9,1.26538,49.9965,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
111,1746968395.0221555,9.92762,0.292769,-0.163322,0.354924,-0.0317171,1470.08,1,1.264,2953.95,1.32031,49.9964,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
112,1746968395.026235,10.1606,0.292111,-0.169602,0.35515,-0.0319889,1383.85,1,1.284,2954.01,1.37622,49.9964,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
113,1746968395.0313044,10.3684,0.30399,-0.167596,0.355384,-0.0322722,1532.11,1,1.304,2954.06,1.43335,49.9964,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
114,1746968395.036372,10.6096,0.30298,-0.171506,0.355622,-0.0325854,1556.12,1,1.324,2954.12,1.4917,49.9963,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
115,1746968395.0543878,10.883,0.302346,-0.16911,0.355865,-0.0329145,1427.87,1,1.344,2954.18,1.55127,49.9963,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
116,1746968395.0922694,11.089,0.307457,-0.178003,0.356112,-0.0331824,1501.3,1,1.364,2954.24,1.61206,49.9962,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,,False
117,1746968395.095854,11.2944,0.304509,-0.179902,0.356361,-0.0334213,1544.16,1,1.384,2954.31,1.67407,49.9962,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,left,False
118,1746968395.1050637,11.4939,0.304552,-0.183825,0.356615,-0.0336774,1579.73,1,1.404,2954.37,1.73706,49.9962,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,left,False
119,1746968395.1173706,11.7092,0.300415,-0.182201,0.356873,-0.0339177,1547.89,1,1.424,2954.43,1.80151,49.9961,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,left,False
120,1746968395.1404378,11.8917,0.308297,-0.186864,0.357135,-0.03419,1635.23,1,1.444,2954.5,1.8667,49.9961,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968379.0950785,left,False
121,1746968395.1638002,12.0755,0.310802,-0.19229,0.357401,-0.0344861,1711.31,1,1.464,2954.56,1.93335,49.9961,1,1,1.0,0.0,-0.1,1,0.0,0,True,1746968379.0950785,left,False
122,1746968395.1801891,12.3249,0.314162,-0.196727,0.357674,-0.0348037,1619.54,1,1.484,2954.63,2.00146,49.996,1,1,1.0,0.0,-0.1,1,0.0,0,True,1746968379.0950785,left,False
123,1746968395.1975992,12.5491,0.3133,-0.1935,0.357951,-0.0351055,1673.45,1,1.504,2954.7,2.07056,49.996,1,1,1.0,0.0,-0.1,1,0.0,0,True,1746968379.0950785,left,False
124,1746968395.2249713,12.8021,0.193343,-0.203859,0.358213,-0.0350888,1672.1,1,1.524,2954.77,2.14111,49.9959,1,1,1.0,0.0,-0.2,1,0.0,0,True,1746968379.0950785,left,False
125,1746968395.2427037,13.0175,0.0670194,-0.193046,0.358422,-0.034324,1818.42,1,1.544,2954.84,2.21265,49.9959,1,1,1.0,0.0,-0.2,1,0.0,0,True,1746968379.0950785,left,False
126,1746968395.2613177,13.2387,-0.112451,-0.17262,0.358578,-0.0329159,1818.79,1,1.564,2954.92,2.28564,49.9959,1,1,1.0,0.0,-0.2,1,0.0,0,True,1746968379.0950785,left,False
127,1746968395.2842245,13.4272,-0.278833,-0.146461,0.358657,-0.0306013,1910.39,1,1.584,2954.99,2.35962,49.9958,1,1,1.0,0.0,-0.2,1,0.0,0,True,1746968379.0950785,left,False
128,1746968395.3014042,13.6166,-0.371179,-0.110541,0.358679,-0.0278128,2002.65,1,1.604,2955.07,2.43481,49.9958,1,1,1.0,0.0,-0.2,1,0.0,0,True,1746968379.0950785,left,False
129,1746968395.3221526,13.8272,-0.434831,-0.0716476,0.358662,-0.0247772,1991.64,1,1.624,2955.14,2.51099,49.9957,1,1,1.0,0.0,-0.2,1,0.0,0,True,1746968379.0950785,left,False
130,1746968395.3394165,14.0563,-0.486071,-0.0313184,0.358611,-0.0215347,1932.36,1,1.644,2955.22,2.58887,49.9957,1,1,1.0,0.0,-0.2,1,0.0,0,True,1746968379.0950785,left,False
131,1746968395.3613157,14.2764,-0.516458,0.0103079,0.358529,-0.0181211,1971.06,1,1.664,2955.3,2.66772,49.9957,1,1,1.0,0.0,-0.2,1,0.0,0,True,1746968379.0950785,left,False
132,1746968395.381757,14.5231,-0.532316,0.0503967,0.358423,-0.0146368,2007.63,1,1.684,2955.38,2.74805,49.9956,1,1,1.0,0.0,-0.2,1,0.0,0,True,1746968379.0950785,left,False
