Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta,IsAutoShifting,LastManualShiftTime,SteerDirection,IsStopped
29,1746968981.0610242,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,1577.77,0,-0.402,2952.63,0,49.9997,1,1,0.8999999999999999,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
30,1746968981.0878348,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,1617.82,0,-0.382,2952.63,0,49.9997,1,1,0.9999999999999999,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
31,1746968981.1005702,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,1663.37,0,-0.362,2952.63,0,49.9997,1,1,0.9999999999999999,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
32,1746968981.1204875,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,1709.97,0,-0.342,2952.63,0,49.9996,1,1,0.9999999999999999,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
33,1746968981.1391356,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,1757.65,0,-0.322,2952.63,0,49.9996,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
34,1746968981.1649885,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,1806.43,0,-0.302,2952.63,0,49.9995,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
35,1746968981.1804376,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,1856.35,0,-0.282,2952.63,0,49.9995,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
36,1746968981.2068367,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,1907.42,0,-0.262,2952.63,0,49.9995,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
37,1746968981.2256825,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,1959.67,0,-0.242,2952.63,0,49.9994,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
38,1746968981.2411005,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2013.13,0,-0.222,2952.63,0,49.9994,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
39,1746968981.2633352,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2067.83,0,-0.202,2952.63,0,49.9993,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
40,1746968981.2810304,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2123.78,0,-0.182,2952.63,0,49.9992,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
41,1746968981.3032136,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2180.91,0,-0.162,2952.63,0,49.9991,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
42,1746968981.3217173,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2239.24,0,-0.142,2952.63,0,49.9991,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
43,1746968981.3396988,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2298.78,0,-0.122,2952.63,0,49.999,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
44,1746968981.3613353,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2359.55,0,-0.102,2952.63,0,49.9989,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
45,1746968981.3817468,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2421.6,0,-0.082,2952.63,0,49.9988,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
46,1746968981.4045157,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2484.93,0,-0.062,2952.63,0,49.9988,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
47,1746968981.4230165,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2549.58,0,-0.042,2952.63,0,49.9987,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
48,1746968981.4435532,0.0921063,0.126593,-0.0916573,0.343006,0.0121934,2615.58,0,-0.022,2952.63,0,49.9986,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
49,1746968981.4860404,0.021515,0.211392,-0.0623422,0.343068,0.0123565,2751.83,0,0.018,2952.63,0.000244141,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
50,1746968981.511029,0.0985793,0.320076,-0.041439,0.343168,0.0123636,1051.16,1,0.038,2952.63,0.000976563,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
51,1746968981.5244331,0.0205755,0.425856,-0.033848,0.343309,0.0121705,1055.55,1,0.058,2952.63,0.00146484,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
52,1746968981.5469706,0.0976378,0.532624,-0.0395851,0.343488,0.0117933,1059.94,1,0.078,2952.63,0.00219727,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
53,1746968981.5604768,0.0170418,0.634448,-0.0452794,0.343706,0.011243,1064.32,1,0.098,2952.63,0.00268555,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
54,1746968981.584423,0.0938533,0.730413,-0.0634687,0.343961,0.0105039,1068.71,1,0.118,2952.64,0.00341797,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
55,1746968981.6057587,0.0135163,0.810297,-0.0923503,0.344247,0.00954979,1073.08,1,0.138,2952.64,0.00390625,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
56,1746968981.6276226,0.0923486,0.866188,-0.121229,0.344559,0.00836581,1077.45,1,0.158,2952.64,0.00439453,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
57,1746968981.6463566,0.0144205,0.897825,-0.152479,0.344885,0.00685662,1081.82,1,0.178,2952.64,0.00512695,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
58,1746968981.6659224,0.0900278,0.901301,-0.185271,0.345218,0.00504082,1086.18,1,0.198,2952.64,0.00561523,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
59,1746968981.6831317,0.0132651,0.889573,-0.213437,0.345549,0.00290602,1090.54,1,0.218,2952.64,0.00610352,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
60,1746968981.702063,0.088194,0.862346,-0.231693,0.345875,0.000589069,1094.9,1,0.238,2952.64,0.0065918,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
61,1746968981.7235465,0.102366,0.85704,-0.25612,0.346224,-0.00204355,1099.68,1,0.26,2952.64,0.00708008,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
62,1746968981.7416062,0.0334072,0.84553,-0.263845,0.346537,-0.00448877,1104.03,1,0.28,2952.64,0.00756836,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
63,1746968981.7642963,0.161818,0.836613,-0.267379,0.346846,-0.00683958,1108.37,1,0.3,2952.64,0.00830078,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,True
64,1746968981.7845488,0.0800479,0.845876,-0.277992,0.347158,-0.00934393,1047.2,1,0.32,2952.64,0.00878906,49.9984,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
65,1746968981.8018768,0.267994,0.837887,-0.27527,0.347472,-0.011812,1047.2,1,0.34,2952.64,0.00976563,49.9983,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
66,1746968981.8236477,0.464125,0.803746,-0.278594,0.347785,-0.014097,1047.2,1,0.36,2952.64,0.0117188,49.9983,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
67,1746968981.8415143,0.709035,0.74177,-0.268216,0.348074,-0.0160735,1047.2,1,0.38,2952.65,0.0148926,49.9983,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
68,1746968981.863877,0.846527,0.629973,-0.259077,0.348332,-0.017876,1047.2,1,0.4,2952.65,0.019043,49.9982,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
69,1746968981.881014,1.14252,0.487175,-0.244627,0.348536,-0.019089,1047.2,1,0.42,2952.66,0.0246582,49.9982,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
70,1746968981.9037476,1.2579,0.392382,-0.219303,0.348704,-0.0199435,1047.2,1,0.44,2952.66,0.03125,49.9981,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
71,1746968981.9224575,1.55454,0.309299,-0.190163,0.348838,-0.0204642,1047.2,1,0.46,2952.67,0.0388184,49.9981,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
72,1746968981.941504,1.67822,0.26953,-0.159874,0.348952,-0.0207842,1047.2,1,0.48,2952.68,0.0478516,49.9981,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
73,1746968981.9677892,2.0237,0.228483,-0.133835,0.34907,-0.021057,1047.2,1,0.502,2952.69,0.059082,49.998,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
74,1746968981.9874432,2.12752,0.241763,-0.11031,0.349174,-0.0213016,1047.2,1,0.522,2952.7,0.0705566,49.998,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
75,1746968982.0036235,2.41158,0.239087,-0.0837823,0.349283,-0.0216234,1047.2,1,0.542,2952.71,0.083252,49.998,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
76,1746968982.024566,2.52996,0.216942,-0.0662456,0.349387,-0.0218037,1047.2,1,0.562,2952.73,0.0966797,49.9979,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
77,1746968982.0434904,2.84153,0.211055,-0.053177,0.349488,-0.0219348,1047.2,1,0.582,2952.74,0.111816,49.9979,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
78,1746968982.0641732,2.99996,0.224503,-0.0432886,0.349594,-0.0221728,1047.2,1,0.602,2952.76,0.12793,49.9978,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
79,1746968982.0835338,3.26201,0.222724,-0.0390777,0.349701,-0.0223783,1047.2,1,0.622,2952.78,0.145264,49.9978,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
80,1746968982.1103935,3.39695,0.213469,-0.0310048,0.34981,-0.0225552,1047.2,1,0.642,2952.8,0.163818,49.9978,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
81,1746968982.1275702,3.70326,0.219385,-0.0365227,0.34992,-0.0227717,1047.2,1,0.662,2952.81,0.18335,49.9977,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
82,1746968982.1478207,3.81131,0.22909,-0.0447283,0.350037,-0.0230697,1047.2,1,0.682,2952.84,0.204102,49.9977,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
83,1746968982.1670358,4.09876,0.244442,-0.0423543,0.350156,-0.0233601,1047.2,1,0.702,2952.86,0.22583,49.9977,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
84,1746968982.1879258,4.23157,0.24219,-0.0547873,0.350283,-0.0236872,1047.2,1,0.722,2952.88,0.249023,49.9976,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
85,1746968982.2061186,4.51666,0.249901,-0.062217,0.350411,-0.0240281,1047.2,1,0.742,2952.9,0.273193,49.9976,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
86,1746968982.2229712,4.66117,0.240026,-0.0780788,0.350543,-0.0244282,1047.2,1,0.762,2952.93,0.298584,49.9975,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
87,1746968982.246029,4.88855,0.222691,-0.076124,0.350671,-0.0246766,1047.2,1,0.782,2952.96,0.325195,49.9975,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
88,1746968982.2634833,5.11186,0.235201,-0.0926739,0.350802,-0.0249999,1047.2,1,0.802,2952.98,0.353027,49.9975,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
89,1746968982.285743,5.31079,0.23408,-0.0935751,0.350939,-0.0253313,1047.2,1,0.822,2953.01,0.381836,49.9974,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
90,1746968982.3072584,5.51767,0.218934,-0.101699,0.351073,-0.025543,1047.2,1,0.842,2953.04,0.412109,49.9974,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
91,1746968982.3251824,5.71325,0.221527,-0.10298,0.351208,-0.0257834,1047.2,1,0.862,2953.07,0.443359,49.9973,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
92,1746968982.3453994,5.93264,0.233088,-0.112303,0.351348,-0.0260447,1047.2,1,0.882,2953.11,0.47583,49.9973,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
93,1746968982.366226,6.16632,0.234453,-0.103046,0.351492,-0.026295,1059.56,1,0.902,2953.14,0.509521,49.9973,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
94,1746968982.3874333,6.4214,0.239984,-0.121742,0.351642,-0.026615,1047.2,1,0.922,2953.18,0.544189,49.9972,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
95,1746968982.4046478,6.565,0.261287,-0.118219,0.3518,-0.0269364,1105.92,1,0.942,2953.21,0.580078,49.9972,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
96,1746968982.4304423,6.74484,0.251206,-0.124042,0.351961,-0.0272267,1102.76,1,0.962,2953.25,0.617432,49.9972,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
97,1746968982.4457073,6.95731,0.262873,-0.124236,0.352127,-0.0275162,1070.59,1,0.982,2953.29,0.655518,49.9971,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
98,1746968982.4712322,7.23243,0.266463,-0.122188,0.352315,-0.0278705,1178.98,1,1.004,2953.33,0.698975,49.9971,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
99,1746968982.4932413,7.46878,0.275788,-0.131872,0.352493,-0.0281637,1124.66,1,1.024,2953.37,0.739746,49.997,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
100,1746968982.5059817,7.68691,0.275538,-0.126943,0.352673,-0.0284746,1249.85,1,1.044,2953.41,0.781738,49.997,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
101,1746968982.527665,7.88346,0.272564,-0.1371,0.352858,-0.0288165,1192.97,1,1.064,2953.46,0.824951,49.997,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
102,1746968982.5454671,8.03595,0.27763,-0.136851,0.353046,-0.0291012,1278.89,1,1.084,2953.5,0.869141,49.9969,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
103,1746968982.5666425,8.22968,0.284736,-0.13843,0.353238,-0.0294078,1345.99,1,1.104,2953.55,0.914307,49.9969,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
104,1746968982.5870843,8.46924,0.281281,-0.143067,0.353435,-0.0297311,1293.19,1,1.124,2953.59,0.960938,49.9968,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
105,1746968982.605275,8.69723,0.286921,-0.145568,0.353636,-0.0300153,1340.89,1,1.144,2953.64,1.00879,49.9968,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
106,1746968982.6266105,8.95005,0.281948,-0.151788,0.353839,-0.0303443,1334.56,1,1.164,2953.69,1.05762,49.9968,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
107,1746968982.6509619,9.12949,0.286776,-0.165714,0.354045,-0.0306471,1434.58,1,1.184,2953.74,1.10767,49.9967,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
108,1746968982.666554,9.31263,0.289862,-0.167332,0.354257,-0.0309756,1423.1,1,1.204,2953.79,1.15894,49.9967,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
109,1746968982.6857727,9.51881,0.287747,-0.163411,0.354474,-0.0313233,1379.24,1,1.224,2953.84,1.21143,49.9967,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
110,1746968982.7104678,9.73409,0.284032,-0.159203,0.354691,-0.031627,1482.96,1,1.244,2953.9,1.26514,49.9966,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
111,1746968982.727184,9.97555,0.28525,-0.164775,0.354913,-0.0319369,1460.33,1,1.264,2953.95,1.31982,49.9966,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
112,1746968982.7457533,10.2135,0.288038,-0.167763,0.35514,-0.0322054,1457.82,1,1.284,2954.01,1.37598,49.9965,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
113,1746968982.7651565,10.4138,0.299307,-0.166459,0.355372,-0.0325154,1507.33,1,1.304,2954.06,1.43311,49.9965,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
114,1746968982.7895393,10.6097,0.302827,-0.170582,0.35561,-0.03282,1572.51,1,1.324,2954.12,1.49146,49.9965,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
115,1746968982.8079135,10.83,0.298215,-0.169353,0.355854,-0.0331371,1437.07,1,1.344,2954.18,1.55078,49.9964,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
116,1746968982.826678,11.0011,0.303516,-0.17487,0.356099,-0.0334185,1527.54,1,1.364,2954.24,1.61157,49.9964,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
117,1746968982.8486464,11.2109,0.303434,-0.180334,0.356349,-0.0336946,1528.56,1,1.384,2954.3,1.67334,49.9963,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
118,1746968982.8676422,11.4482,0.30737,-0.18213,0.356605,-0.0339912,1526.77,1,1.404,2954.37,1.73657,49.9963,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
119,1746968982.8880694,11.6695,0.315915,-0.181705,0.356867,-0.0342959,1595.8,1,1.424,2954.43,1.80078,49.9963,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
120,1746968982.9081192,11.9132,0.3153,-0.186657,0.357134,-0.0346125,1611.77,1,1.444,2954.5,1.86646,49.9962,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
121,1746968982.9255633,12.1612,0.31236,-0.191487,0.357405,-0.0349258,1613.06,1,1.464,2954.56,1.93311,49.9962,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
122,1746968982.947067,12.3833,0.309367,-0.197986,0.357679,-0.0352214,1654.99,1,1.484,2954.63,2.00098,49.9962,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
123,1746968982.9709187,12.6013,0.311179,-0.196558,0.357958,-0.0355108,1651.23,1,1.504,2954.7,2.07031,49.9961,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
124,1746968982.9854496,12.7979,0.319211,-0.208666,0.358242,-0.0358189,1741.53,1,1.524,2954.77,2.14038,49.9961,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
125,1746968983.0085518,12.9992,0.315401,-0.209341,0.358531,-0.0361117,1794.52,1,1.544,2954.84,2.21216,49.996,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
126,1746968983.0311358,13.234,0.321978,-0.213989,0.358825,-0.0364283,1773.3,1,1.564,2954.92,2.28491,49.996,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
127,1746968983.052479,13.4736,0.319872,-0.219138,0.359126,-0.036742,1796.07,1,1.584,2954.99,2.35913,49.996,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
128,1746968983.0650985,13.7028,0.323644,-0.22283,0.359431,-0.0370525,1926.89,1,1.604,2955.07,2.43481,49.9959,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
129,1746968983.0902355,13.9679,0.329062,-0.23073,0.359743,-0.0373805,1973.9,1,1.624,2955.14,2.51172,49.9959,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
130,1746968983.1069272,14.2472,0.328875,-0.234083,0.360061,-0.0377105,1941.92,1,1.644,2955.22,2.59009,49.9959,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
131,1746968983.1305046,14.5141,0.322353,-0.234463,0.360383,-0.0380166,1914.06,1,1.664,2955.3,2.66992,49.9958,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
132,1746968983.1483068,14.7602,0.323958,-0.239996,0.360709,-0.0383194,1938.76,1,1.684,2955.38,2.75098,49.9958,1,1,1.0,0.0,0.0,1,0.0,0,True,1746968978.0739036,,False
